Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Label
61.782,1851.8385009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.786,1676.1859130859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.797,2048.39794921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.798,1897.6202392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.802,1676.463134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.806,1797.409912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.817,1936.5599365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.818,1688.1700439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.822,1739.105224609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.826,1982.4287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.975,-1014.780517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.976,-1082.281005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.98,-1027.4351806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.984,-921.3001708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.995,-1009.8154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.996,-985.4371337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,-862.119873046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.004,-831.4610595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.015,-891.4972534179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.016,-818.6419067382812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.02,-786.3349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.024,-829.0983276367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.028,-831.024169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.039,-665.246337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.04,-719.0037841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.044,-730.400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.048,-425.3137512207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.059,3967.791748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.06,4638.25439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.064,3949.990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.068,3473.1337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.072,3363.62451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.083,2879.776611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.084,2366.88818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.088,2207.909423828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.092,2333.34326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.096,2288.57177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.107,2027.9791259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.108,2340.7451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.112,2476.82177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.116,2282.07080078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.127,2483.19775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.128,2604.59521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.132,2363.907470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.136,2167.43310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.14,2311.0810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.151,2222.114501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.152,1967.9364013671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.156,2069.5146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.16,2275.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.164,2182.97802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.174,2097.508544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.176,2396.16552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.18,2378.555908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.184,2137.802490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.188,2176.950927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.198,2495.163330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.2,2237.5693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.204,2157.33544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.208,2369.44775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.212,2423.257568359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.222,1995.736572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.224,2206.17431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.228,2352.037109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.232,2146.09228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.242,2177.613525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.244,2410.075927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.248,2284.446044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.252,2101.345947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.256,2270.073486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.266,2425.161865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.268,2157.60546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.272,2198.905517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.276,2422.26025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.28,2362.514404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.29,2044.575439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.292,2300.533447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.296,2340.134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.3,2071.093505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.304,2002.7091064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.314,2443.074951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.316,2247.563232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.32,2140.284912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.324,2378.218505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.328,2547.129638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.338,2115.32861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.34,2267.899169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.344,2450.8251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.348,2269.8427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.358,2113.245361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.36,2347.0947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.364,2269.1455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.368,2039.1943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.372,2130.407958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.382,2454.03857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.384,2209.9658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.388,2212.86083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.391,2481.689208984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.395,2516.8291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.406,2111.768310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.407,2331.22314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.411,2417.162841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.415,2150.808349609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.43,2355.628173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.431,2203.3837890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.435,2065.771484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.439,2293.11083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.443,2560.005615234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.454,2220.21240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.455,2335.261962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.459,2562.260986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.463,2432.81982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.474,2102.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.475,2324.748291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.599,2043.4447021484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.603,1860.5579833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.614,2196.48974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.615,2033.9718017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.619,1967.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.623,2282.287841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.627,2584.320068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.638,2369.3505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.639,2578.49072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.643,2771.68310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.647,2537.069580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.651,2165.5908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.662,2267.729248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.663,2102.58935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.667,1763.7183837890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.671,1773.97802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.675,2073.226318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.686,2040.5777587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.687,2167.66259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.691,2588.612060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.695,2755.675537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.706,2460.726806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.707,2664.792236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.711,2677.420654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.715,2284.457275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.719,1937.9671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.73,2028.811767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.731,1774.0596923828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.735,1527.996826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.739,1707.7490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.743,2046.0673828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.754,2107.10546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.755,2437.9560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.759,2848.0986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.763,2805.58251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.767,2500.04443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.778,2585.39599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.779,2411.485595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.783,1943.232666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.787,1723.3642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.791,1846.9949951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.802,473.87725830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.803,-752.907470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.807,-865.7438354492188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.811,-879.1054077148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.822,-781.6649169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.823,-852.1063232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.827,-874.4061889648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.831,-785.380126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.835,-725.0840454101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.846,-784.275634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.847,-714.74560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.851,-656.6727905273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.855,-691.8568115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.866,-688.1976928710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.867,-597.3506469726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.871,-610.0065307617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.875,-664.2288818359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.886,26.589038848876953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.887,2589.435791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.891,4755.95703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.895,4679.2470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.899,3852.1240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.91,3474.81591796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.911,3192.720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.915,2569.407470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.919,2094.419189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.923,2069.983642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.934,1937.1702880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.935,1784.45361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.967,2386.356201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.971,2249.880615234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.982,2257.715087890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.983,1908.7847900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.987,1820.1949462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.991,2090.726806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.002,2116.22509765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.003,2151.770263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.007,2520.941162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.011,2737.486083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.015,2548.5048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.026,2571.4287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.027,2701.767333984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.031,2414.3984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.035,2077.720947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.039,2120.970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.05,2118.497802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.051,1861.0872802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.055,1962.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.059,2269.11279296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.063,2309.8603515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.074,2294.537109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.075,2641.77587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.079,2663.018310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.083,2366.32666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.087,2284.616455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.565,2279.791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.569,2232.957763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.573,2514.4365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.577,2711.38232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.588,2393.27587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.589,2574.547119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.593,2727.0654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.597,2505.923828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.601,2226.95068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.612,2491.192626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.613,2385.148193359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.617,2142.852294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.621,2209.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.625,2485.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.636,2326.7294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.637,2418.0927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.641,2724.3994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.645,2741.18701171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.649,2458.144775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.66,2556.252197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.661,2594.36572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.665,2307.70068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.669,2138.4033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.68,2485.056884765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.681,2308.07275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.685,2175.395263671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.689,2421.807373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.693,2682.1962890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.704,2400.04931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.705,2544.371826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.709,2749.181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.713,2594.71923828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.717,2287.371337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.752,2334.872802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.753,2340.02978515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.757,2633.385986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.761,2740.99609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.765,2507.18505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.776,2577.1162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.777,2693.643310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.781,2436.39501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.785,2190.528076171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.795,2497.544677734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.797,2361.62451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.801,2148.276123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.805,2304.9990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.809,2594.656005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.819,2378.456298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.821,2491.749267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.825,2749.117919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.829,2682.81201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.833,2378.9521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.843,2531.6796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.845,2531.673583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.849,2250.4833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.853,2158.959716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.857,2395.919189453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.868,2324.3017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.869,2252.629150390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.873,2521.086669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.877,2713.20556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.881,2556.133056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.891,2577.435791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.893,2745.666259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.897,2533.990966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.901,2236.123291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.911,2490.650634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.913,2402.326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.917,2160.87841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.921,2220.16064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.925,2516.66455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.935,2386.758544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.937,2442.95556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.941,2723.777099609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.945,2741.58154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.949,2453.23974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.959,2528.60400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.961,2587.380615234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.965,1917.3582763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.969,-427.6806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.973,-1167.956787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.983,-1106.6861572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.985,-1059.8834228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.989,-1121.292236328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.993,-1161.3037109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.003,-1038.607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.005,-1108.547607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.009,-1169.496337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.013,-1094.2752685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.023,-1045.04833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.025,-1112.309814453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.029,-1061.707275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.033,-943.588134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.037,-929.7556762695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.047,-957.9462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.049,-862.1103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.053,-860.4545288085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.057,-909.8644409179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.067,-804.3522338867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.068,-767.9952392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71.618,2476.938720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.62,2459.2216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.624,2696.2724609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.628,2698.005126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.632,2411.858154296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.642,2501.88671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
